time_from_creep_onset_s,stress_Pa,strain_frac
2.863000000000000000e+03,2.688000000000000000e+08,1.008010819974903965e-01
2.864000000000000000e+03,2.688000000000000000e+08,1.008019375937973250e-01
2.865000000000000000e+03,2.688000000000000000e+08,1.008027928914146665e-01
2.866000000000000000e+03,2.688000000000000000e+08,1.008036478905508931e-01
2.867000000000000000e+03,2.688000000000000000e+08,1.008045025914142551e-01
2.868000000000000000e+03,2.688000000000000000e+08,1.008053569942128080e-01
2.869000000000000000e+03,2.688000000000000000e+08,1.008062110991543581e-01
2.870000000000000000e+03,2.688000000000000000e+08,1.008070649064464891e-01
2.871000000000000000e+03,2.688000000000000000e+08,1.008079184162966185e-01
2.872000000000000000e+03,2.688000000000000000e+08,1.008087716289119001e-01
2.873000000000000000e+03,2.688000000000000000e+08,1.008096245444992656e-01
2.874000000000000000e+03,2.688000000000000000e+08,1.008104771632654800e-01
2.875000000000000000e+03,2.688000000000000000e+08,1.008113294854170588e-01
2.876000000000000000e+03,2.688000000000000000e+08,1.008121815111602954e-01
2.877000000000000000e+03,2.688000000000000000e+08,1.008130332407013025e-01
2.878000000000000000e+03,2.688000000000000000e+08,1.008138846742459155e-01
2.879000000000000000e+03,2.688000000000000000e+08,1.008147358119998310e-01
2.880000000000000000e+03,2.688000000000000000e+08,1.008155866541684820e-01
2.881000000000000000e+03,2.688000000000000000e+08,1.008164372009571069e-01
2.882000000000000000e+03,2.688000000000000000e+08,1.008172874525707086e-01
2.883000000000000000e+03,2.688000000000000000e+08,1.008181374092140953e-01
2.884000000000000000e+03,2.688000000000000000e+08,1.008189870710918673e-01
2.885000000000000000e+03,2.688000000000000000e+08,1.008198364384083889e-01
2.886000000000000000e+03,2.688000000000000000e+08,1.008206855113678579e-01
2.887000000000000000e+03,2.688000000000000000e+08,1.008215342901742084e-01
2.888000000000000000e+03,2.688000000000000000e+08,1.008223827750311524e-01
2.889000000000000000e+03,2.688000000000000000e+08,1.008232309661422771e-01
2.890000000000000000e+03,2.688000000000000000e+08,1.008240788637108781e-01
2.891000000000000000e+03,2.688000000000000000e+08,1.008249264679400570e-01
2.892000000000000000e+03,2.688000000000000000e+08,1.008257737790327208e-01
2.893000000000000000e+03,2.688000000000000000e+08,1.008266207971915268e-01
2.894000000000000000e+03,2.688000000000000000e+08,1.008274675226190076e-01
2.895000000000000000e+03,2.688000000000000000e+08,1.008283139555173902e-01
2.896000000000000000e+03,2.688000000000000000e+08,1.008291600960887491e-01
2.897000000000000000e+03,2.688000000000000000e+08,1.008300059445349089e-01
2.898000000000000000e+03,2.688000000000000000e+08,1.008308515010575418e-01
2.899000000000000000e+03,2.688000000000000000e+08,1.008316967658580560e-01
2.900000000000000000e+03,2.688000000000000000e+08,1.008325417391376932e-01
2.901000000000000000e+03,2.688000000000000000e+08,1.008333864210974457e-01
2.902000000000000000e+03,2.688000000000000000e+08,1.008342308119381386e-01
2.903000000000000000e+03,2.688000000000000000e+08,1.008350749118603479e-01
2.904000000000000000e+03,2.688000000000000000e+08,1.008359187210644964e-01
2.905000000000000000e+03,2.688000000000000000e+08,1.008367622397507435e-01
2.906000000000000000e+03,2.688000000000000000e+08,1.008376054681190542e-01
2.907000000000000000e+03,2.688000000000000000e+08,1.008384484063692410e-01
2.908000000000000000e+03,2.688000000000000000e+08,1.008392910547008525e-01
2.909000000000000000e+03,2.688000000000000000e+08,1.008401334133132432e-01
2.910000000000000000e+03,2.688000000000000000e+08,1.008409754824055732e-01
2.911000000000000000e+03,2.688000000000000000e+08,1.008418172621767944e-01
2.912000000000000000e+03,2.688000000000000000e+08,1.008426587528256091e-01
2.913000000000000000e+03,2.688000000000000000e+08,1.008434999545506222e-01
2.914000000000000000e+03,2.688000000000000000e+08,1.008443408675501196e-01
2.915000000000000000e+03,2.688000000000000000e+08,1.008451814920222622e-01
2.916000000000000000e+03,2.688000000000000000e+08,1.008460218281649473e-01
2.917000000000000000e+03,2.688000000000000000e+08,1.008468618761759195e-01
2.918000000000000000e+03,2.688000000000000000e+08,1.008477016362527012e-01
2.919000000000000000e+03,2.688000000000000000e+08,1.008485411085925931e-01
2.920000000000000000e+03,2.688000000000000000e+08,1.008493802933927153e-01
2.921000000000000000e+03,2.688000000000000000e+08,1.008502191908499795e-01
2.922000000000000000e+03,2.688000000000000000e+08,1.008510578011610898e-01
2.923000000000000000e+03,2.688000000000000000e+08,1.008518961245225554e-01
2.924000000000000000e+03,2.688000000000000000e+08,1.008527341611307054e-01
2.925000000000000000e+03,2.688000000000000000e+08,1.008535719111815915e-01
2.926000000000000000e+03,2.688000000000000000e+08,1.008544093748711679e-01
2.927000000000000000e+03,2.688000000000000000e+08,1.008552465523951391e-01
2.928000000000000000e+03,2.688000000000000000e+08,1.008560834439489601e-01
2.929000000000000000e+03,2.688000000000000000e+08,1.008569200497279605e-01
2.930000000000000000e+03,2.688000000000000000e+08,1.008577563699272345e-01
2.931000000000000000e+03,2.688000000000000000e+08,1.008585924047416954e-01
2.932000000000000000e+03,2.688000000000000000e+08,1.008594281543660348e-01
2.933000000000000000e+03,2.688000000000000000e+08,1.008602636189947638e-01
2.934000000000000000e+03,2.688000000000000000e+08,1.008610987988221713e-01
2.935000000000000000e+03,2.688000000000000000e+08,1.008619336940423800e-01
2.936000000000000000e+03,2.688000000000000000e+08,1.008627683048493040e-01
2.937000000000000000e+03,2.688000000000000000e+08,1.008636026314366219e-01
2.938000000000000000e+03,2.688000000000000000e+08,1.008644366739978732e-01
2.939000000000000000e+03,2.688000000000000000e+08,1.008652704327263616e-01
2.940000000000000000e+03,2.688000000000000000e+08,1.008661039078151966e-01
2.941000000000000000e+03,2.688000000000000000e+08,1.008669370994572934e-01
2.942000000000000000e+03,2.688000000000000000e+08,1.008677700078454004e-01
2.943000000000000000e+03,2.688000000000000000e+08,1.008686026331720303e-01
2.944000000000000000e+03,2.688000000000000000e+08,1.008694349756294878e-01
2.945000000000000000e+03,2.688000000000000000e+08,1.008702670354099384e-01
2.946000000000000000e+03,2.688000000000000000e+08,1.008710988127053260e-01
2.947000000000000000e+03,2.688000000000000000e+08,1.008719303077073581e-01
2.948000000000000000e+03,2.688000000000000000e+08,1.008727615206076178e-01
2.949000000000000000e+03,2.688000000000000000e+08,1.008735924515974380e-01
2.950000000000000000e+03,2.688000000000000000e+08,1.008744231008679854e-01
2.951000000000000000e+03,2.688000000000000000e+08,1.008752534686102043e-01
2.952000000000000000e+03,2.688000000000000000e+08,1.008760835550148866e-01
2.953000000000000000e+03,2.688000000000000000e+08,1.008769133602726298e-01
2.954000000000000000e+03,2.688000000000000000e+08,1.008777428845737539e-01
2.955000000000000000e+03,2.688000000000000000e+08,1.008785721281084957e-01
2.956000000000000000e+03,2.688000000000000000e+08,1.008794010910668282e-01
2.957000000000000000e+03,2.688000000000000000e+08,1.008802297736385856e-01
2.958000000000000000e+03,2.688000000000000000e+08,1.008810581760133246e-01
2.959000000000000000e+03,2.688000000000000000e+08,1.008818862983805187e-01
2.960000000000000000e+03,2.688000000000000000e+08,1.008827141409293637e-01
2.961000000000000000e+03,2.688000000000000000e+08,1.008835417038489030e-01
2.962000000000000000e+03,2.688000000000000000e+08,1.008843689873279853e-01
2.963000000000000000e+03,2.688000000000000000e+08,1.008851959915552515e-01
2.964000000000000000e+03,2.688000000000000000e+08,1.008860227167191481e-01
2.965000000000000000e+03,2.688000000000000000e+08,1.008868491630079828e-01
2.966000000000000000e+03,2.688000000000000000e+08,1.008876753306098134e-01
2.967000000000000000e+03,2.688000000000000000e+08,1.008885012197125175e-01
2.968000000000000000e+03,2.688000000000000000e+08,1.008893268305038199e-01
2.969000000000000000e+03,2.688000000000000000e+08,1.008901521631712234e-01
2.970000000000000000e+03,2.688000000000000000e+08,1.008909772179020364e-01
2.971000000000000000e+03,2.688000000000000000e+08,1.008918019948834011e-01
2.972000000000000000e+03,2.688000000000000000e+08,1.008926264943022511e-01
2.973000000000000000e+03,2.688000000000000000e+08,1.008934507163453398e-01
2.974000000000000000e+03,2.688000000000000000e+08,1.008942746611992541e-01
2.975000000000000000e+03,2.688000000000000000e+08,1.008950983290503589e-01
2.976000000000000000e+03,2.688000000000000000e+08,1.008959217200848246e-01
2.977000000000000000e+03,2.688000000000000000e+08,1.008967448344886553e-01
2.978000000000000000e+03,2.688000000000000000e+08,1.008975676724477022e-01
2.979000000000000000e+03,2.688000000000000000e+08,1.008983902341475392e-01
2.980000000000000000e+03,2.688000000000000000e+08,1.008992125197736567e-01
2.981000000000000000e+03,2.688000000000000000e+08,1.009000345295112816e-01
2.982000000000000000e+03,2.688000000000000000e+08,1.009008562635454881e-01
2.983000000000000000e+03,2.688000000000000000e+08,1.009016777220611283e-01
2.984000000000000000e+03,2.688000000000000000e+08,1.009024989052429433e-01
2.985000000000000000e+03,2.688000000000000000e+08,1.009033198132754244e-01
2.986000000000000000e+03,2.688000000000000000e+08,1.009041404463428826e-01
2.987000000000000000e+03,2.688000000000000000e+08,1.009049608046294760e-01
2.988000000000000000e+03,2.688000000000000000e+08,1.009057808883191548e-01
2.989000000000000000e+03,2.688000000000000000e+08,1.009066006975956470e-01
2.990000000000000000e+03,2.688000000000000000e+08,1.009074202326425973e-01
2.991000000000000000e+03,2.688000000000000000e+08,1.009082394936433869e-01
2.992000000000000000e+03,2.688000000000000000e+08,1.009090584807812024e-01
2.993000000000000000e+03,2.688000000000000000e+08,1.009098771942391198e-01
2.994000000000000000e+03,2.688000000000000000e+08,1.009106956341999650e-01
2.995000000000000000e+03,2.688000000000000000e+08,1.009115138008464113e-01
2.996000000000000000e+03,2.688000000000000000e+08,1.009123316943609239e-01
2.997000000000000000e+03,2.688000000000000000e+08,1.009131493149258291e-01
2.998000000000000000e+03,2.688000000000000000e+08,1.009139666627232451e-01
2.999000000000000000e+03,2.688000000000000000e+08,1.009147837379350821e-01
3.000000000000000000e+03,2.688000000000000000e+08,1.009156005407431111e-01
3.001000000000000000e+03,2.688000000000000000e+08,1.009164170713288955e-01
3.002000000000000000e+03,2.688000000000000000e+08,1.009172333298738455e-01
3.003000000000000000e+03,2.688000000000000000e+08,1.009180493165591636e-01
3.004000000000000000e+03,2.688000000000000000e+08,1.009188650315658714e-01
3.005000000000000000e+03,2.688000000000000000e+08,1.009196804750748244e-01
3.006000000000000000e+03,2.688000000000000000e+08,1.009204956472666698e-01
3.007000000000000000e+03,2.688000000000000000e+08,1.009213105483219020e-01
3.008000000000000000e+03,2.688000000000000000e+08,1.009221251784208351e-01
3.009000000000000000e+03,2.688000000000000000e+08,1.009229395377436167e-01
3.010000000000000000e+03,2.688000000000000000e+08,1.009237536264701723e-01
3.011000000000000000e+03,2.688000000000000000e+08,1.009245674447802610e-01
3.012000000000000000e+03,2.688000000000000000e+08,1.009253809928534751e-01
3.013000000000000000e+03,2.688000000000000000e+08,1.009261942708692544e-01
3.014000000000000000e+03,2.688000000000000000e+08,1.009270072790067890e-01
3.015000000000000000e+03,2.688000000000000000e+08,1.009278200174451579e-01
3.016000000000000000e+03,2.688000000000000000e+08,1.009286324863632317e-01
3.017000000000000000e+03,2.688000000000000000e+08,1.009294446859397010e-01
3.018000000000000000e+03,2.688000000000000000e+08,1.009302566163531034e-01
3.019000000000000000e+03,2.688000000000000000e+08,1.009310682777817547e-01
3.020000000000000000e+03,2.688000000000000000e+08,1.009318796704038596e-01
3.021000000000000000e+03,2.688000000000000000e+08,1.009326907943973589e-01
3.022000000000000000e+03,2.688000000000000000e+08,1.009335016499400828e-01
3.023000000000000000e+03,2.688000000000000000e+08,1.009343122372096807e-01
3.024000000000000000e+03,2.688000000000000000e+08,1.009351225563835941e-01
3.025000000000000000e+03,2.688000000000000000e+08,1.009359326076391256e-01
3.026000000000000000e+03,2.688000000000000000e+08,1.009367423911533418e-01
3.027000000000000000e+03,2.688000000000000000e+08,1.009375519071032262e-01
3.028000000000000000e+03,2.688000000000000000e+08,1.009383611556654986e-01
3.029000000000000000e+03,2.688000000000000000e+08,1.009391701370167399e-01
3.030000000000000000e+03,2.688000000000000000e+08,1.009399788513333784e-01
3.031000000000000000e+03,2.688000000000000000e+08,1.009407872987916344e-01
3.032000000000000000e+03,2.688000000000000000e+08,1.009415954795675474e-01
3.033000000000000000e+03,2.688000000000000000e+08,1.009424033938370324e-01
3.034000000000000000e+03,2.688000000000000000e+08,1.009432110417757822e-01
3.035000000000000000e+03,2.688000000000000000e+08,1.009440184235593230e-01
3.036000000000000000e+03,2.688000000000000000e+08,1.009448255393630284e-01
3.037000000000000000e+03,2.688000000000000000e+08,1.009456323893621055e-01
3.038000000000000000e+03,2.688000000000000000e+08,1.009464389737315115e-01
3.039000000000000000e+03,2.688000000000000000e+08,1.009472452926461483e-01
3.040000000000000000e+03,2.688000000000000000e+08,1.009480513462806539e-01
3.041000000000000000e+03,2.688000000000000000e+08,1.009488571348095554e-01
3.042000000000000000e+03,2.688000000000000000e+08,1.009496626584071438e-01
3.043000000000000000e+03,2.688000000000000000e+08,1.009504679172475855e-01
3.044000000000000000e+03,2.688000000000000000e+08,1.009512729115048663e-01
3.045000000000000000e+03,2.688000000000000000e+08,1.009520776413527915e-01
3.046000000000000000e+03,2.688000000000000000e+08,1.009528821069650140e-01
3.047000000000000000e+03,2.688000000000000000e+08,1.009536863085149921e-01
3.048000000000000000e+03,2.688000000000000000e+08,1.009544902461760318e-01
3.049000000000000000e+03,2.688000000000000000e+08,1.009552939201212307e-01
3.050000000000000000e+03,2.688000000000000000e+08,1.009560973305235754e-01
3.051000000000000000e+03,2.688000000000000000e+08,1.009569004775558582e-01
3.052000000000000000e+03,2.688000000000000000e+08,1.009577033613906494e-01
3.053000000000000000e+03,2.688000000000000000e+08,1.009585059822004638e-01
3.054000000000000000e+03,2.688000000000000000e+08,1.009593083401575109e-01
3.055000000000000000e+03,2.688000000000000000e+08,1.009601104354339585e-01
3.056000000000000000e+03,2.688000000000000000e+08,1.009609122682017107e-01
3.057000000000000000e+03,2.688000000000000000e+08,1.009617138386325608e-01
3.058000000000000000e+03,2.688000000000000000e+08,1.009625151468980797e-01
3.059000000000000000e+03,2.688000000000000000e+08,1.009633161931697276e-01
3.060000000000000000e+03,2.688000000000000000e+08,1.009641169776187425e-01
3.061000000000000000e+03,2.688000000000000000e+08,1.009649175004162791e-01
3.062000000000000000e+03,2.688000000000000000e+08,1.009657177617332008e-01
3.063000000000000000e+03,2.688000000000000000e+08,1.009665177617403153e-01
3.064000000000000000e+03,2.688000000000000000e+08,1.009673175006081947e-01
3.065000000000000000e+03,2.688000000000000000e+08,1.009681169785072719e-01
3.066000000000000000e+03,2.688000000000000000e+08,1.009689161956078274e-01
3.067000000000000000e+03,2.688000000000000000e+08,1.009697151520799197e-01
3.068000000000000000e+03,2.688000000000000000e+08,1.009705138480935099e-01
3.069000000000000000e+03,2.688000000000000000e+08,1.009713122838183652e-01
3.070000000000000000e+03,2.688000000000000000e+08,1.009721104594240582e-01
3.071000000000000000e+03,2.688000000000000000e+08,1.009729083750800227e-01
3.072000000000000000e+03,2.688000000000000000e+08,1.009737060309555401e-01
3.073000000000000000e+03,2.688000000000000000e+08,1.009745034272196973e-01
3.074000000000000000e+03,2.688000000000000000e+08,1.009753005640414286e-01
3.075000000000000000e+03,2.688000000000000000e+08,1.009760974415895157e-01
3.076000000000000000e+03,2.688000000000000000e+08,1.009768940600325737e-01
3.077000000000000000e+03,2.688000000000000000e+08,1.009776904195390096e-01
3.078000000000000000e+03,2.688000000000000000e+08,1.009784865202771331e-01
3.079000000000000000e+03,2.688000000000000000e+08,1.009792823624150460e-01
3.080000000000000000e+03,2.688000000000000000e+08,1.009800779461206832e-01
3.081000000000000000e+03,2.688000000000000000e+08,1.009808732715618412e-01
3.082000000000000000e+03,2.688000000000000000e+08,1.009816683389061637e-01
3.083000000000000000e+03,2.688000000000000000e+08,1.009824631483210722e-01
3.084000000000000000e+03,2.688000000000000000e+08,1.009832576999738912e-01
3.085000000000000000e+03,2.688000000000000000e+08,1.009840519940317510e-01
3.086000000000000000e+03,2.688000000000000000e+08,1.009848460306616152e-01
3.087000000000000000e+03,2.688000000000000000e+08,1.009856398100303088e-01
3.088000000000000000e+03,2.688000000000000000e+08,1.009864333323044483e-01
3.089000000000000000e+03,2.688000000000000000e+08,1.009872265976505396e-01
3.090000000000000000e+03,2.688000000000000000e+08,1.009880196062348939e-01
3.091000000000000000e+03,2.688000000000000000e+08,1.009888123582236841e-01
3.092000000000000000e+03,2.688000000000000000e+08,1.009896048537829161e-01
3.093000000000000000e+03,2.688000000000000000e+08,1.009903970930784156e-01
3.094000000000000000e+03,2.688000000000000000e+08,1.009911890762758835e-01
3.095000000000000000e+03,2.688000000000000000e+08,1.009919808035408262e-01
3.096000000000000000e+03,2.688000000000000000e+08,1.009927722750385698e-01
3.097000000000000000e+03,2.688000000000000000e+08,1.009935634909343571e-01
3.098000000000000000e+03,2.688000000000000000e+08,1.009943544513932090e-01
3.099000000000000000e+03,2.688000000000000000e+08,1.009951451565799935e-01
3.100000000000000000e+03,2.688000000000000000e+08,1.009959356066594399e-01
3.101000000000000000e+03,2.688000000000000000e+08,1.009967258017961111e-01
3.102000000000000000e+03,2.688000000000000000e+08,1.009975157421543895e-01
3.103000000000000000e+03,2.688000000000000000e+08,1.009983054278985326e-01
3.104000000000000000e+03,2.688000000000000000e+08,1.009990948591926174e-01
3.105000000000000000e+03,2.688000000000000000e+08,1.009998840362005823e-01
3.106000000000000000e+03,2.688000000000000000e+08,1.010006729590861574e-01
3.107000000000000000e+03,2.688000000000000000e+08,1.010014616280129895e-01
3.108000000000000000e+03,2.688000000000000000e+08,1.010022500431444759e-01
3.109000000000000000e+03,2.688000000000000000e+08,1.010030382046439579e-01
3.110000000000000000e+03,2.688000000000000000e+08,1.010038261126745412e-01
3.111000000000000000e+03,2.688000000000000000e+08,1.010046137673992206e-01
3.112000000000000000e+03,2.688000000000000000e+08,1.010054011689808101e-01
3.113000000000000000e+03,2.688000000000000000e+08,1.010061883175819575e-01
3.114000000000000000e+03,2.688000000000000000e+08,1.010069752133651716e-01
3.115000000000000000e+03,2.688000000000000000e+08,1.010077618564928087e-01
3.116000000000000000e+03,2.688000000000000000e+08,1.010085482471270724e-01
3.117000000000000000e+03,2.688000000000000000e+08,1.010093343854299858e-01
3.118000000000000000e+03,2.688000000000000000e+08,1.010101202715634194e-01
3.119000000000000000e+03,2.688000000000000000e+08,1.010109059056891190e-01
3.120000000000000000e+03,2.688000000000000000e+08,1.010116912879686496e-01
3.121000000000000000e+03,2.688000000000000000e+08,1.010124764185634100e-01
3.122000000000000000e+03,2.688000000000000000e+08,1.010132612976346739e-01
3.123000000000000000e+03,2.688000000000000000e+08,1.010140459253435485e-01
3.124000000000000000e+03,2.688000000000000000e+08,1.010148303018509747e-01
3.125000000000000000e+03,2.688000000000000000e+08,1.010156144273177264e-01
3.126000000000000000e+03,2.688000000000000000e+08,1.010163983019045086e-01
3.127000000000000000e+03,2.688000000000000000e+08,1.010171819257717207e-01
3.128000000000000000e+03,2.688000000000000000e+08,1.010179652990797483e-01
3.129000000000000000e+03,2.688000000000000000e+08,1.010187484219887688e-01
3.130000000000000000e+03,2.688000000000000000e+08,1.010195312946587931e-01
3.131000000000000000e+03,2.688000000000000000e+08,1.010203139172497072e-01
3.132000000000000000e+03,2.688000000000000000e+08,1.010210962899212167e-01
3.133000000000000000e+03,2.688000000000000000e+08,1.010218784128328745e-01
3.134000000000000000e+03,2.688000000000000000e+08,1.010226602861441225e-01
3.135000000000000000e+03,2.688000000000000000e+08,1.010234419100142084e-01
3.136000000000000000e+03,2.688000000000000000e+08,1.010242232846022548e-01
3.137000000000000000e+03,2.688000000000000000e+08,1.010250044100671624e-01
3.138000000000000000e+03,2.688000000000000000e+08,1.010257852865678041e-01
3.139000000000000000e+03,2.688000000000000000e+08,1.010265659142627892e-01
3.140000000000000000e+03,2.688000000000000000e+08,1.010273462933106298e-01
3.141000000000000000e+03,2.688000000000000000e+08,1.010281264238696852e-01
3.142000000000000000e+03,2.688000000000000000e+08,1.010289063060981346e-01
3.143000000000000000e+03,2.688000000000000000e+08,1.010296859401540459e-01
3.144000000000000000e+03,2.688000000000000000e+08,1.010304653261952929e-01
3.145000000000000000e+03,2.688000000000000000e+08,1.010312444643796381e-01
3.146000000000000000e+03,2.688000000000000000e+08,1.010320233548646501e-01
3.147000000000000000e+03,2.688000000000000000e+08,1.010328019978078001e-01
3.148000000000000000e+03,2.688000000000000000e+08,1.010335803933663651e-01
3.149000000000000000e+03,2.688000000000000000e+08,1.010343585416975110e-01
3.150000000000000000e+03,2.688000000000000000e+08,1.010351364429582094e-01
3.151000000000000000e+03,2.688000000000000000e+08,1.010359140973053349e-01
3.152000000000000000e+03,2.688000000000000000e+08,1.010366915048955538e-01
3.153000000000000000e+03,2.688000000000000000e+08,1.010374686658854076e-01
3.154000000000000000e+03,2.688000000000000000e+08,1.010382455804313129e-01
3.155000000000000000e+03,2.688000000000000000e+08,1.010390222486895334e-01
3.156000000000000000e+03,2.688000000000000000e+08,1.010397986708161250e-01
3.157000000000000000e+03,2.688000000000000000e+08,1.010405748469670878e-01
3.158000000000000000e+03,2.688000000000000000e+08,1.010413507772982000e-01
3.159000000000000000e+03,2.688000000000000000e+08,1.010421264619651149e-01
3.160000000000000000e+03,2.688000000000000000e+08,1.010429019011233609e-01
3.161000000000000000e+03,2.688000000000000000e+08,1.010436770949282720e-01
3.162000000000000000e+03,2.688000000000000000e+08,1.010444520435350851e-01
3.163000000000000000e+03,2.688000000000000000e+08,1.010452267470988430e-01
3.164000000000000000e+03,2.688000000000000000e+08,1.010460012057745049e-01
3.165000000000000000e+03,2.688000000000000000e+08,1.010467754197167944e-01
3.166000000000000000e+03,2.688000000000000000e+08,1.010475493890803517e-01
3.167000000000000000e+03,2.688000000000000000e+08,1.010483231140196780e-01
3.168000000000000000e+03,2.688000000000000000e+08,1.010490965946890946e-01
3.169000000000000000e+03,2.688000000000000000e+08,1.010498698312427557e-01
3.170000000000000000e+03,2.688000000000000000e+08,1.010506428238347465e-01
3.171000000000000000e+03,2.688000000000000000e+08,1.010514155726189439e-01
3.172000000000000000e+03,2.688000000000000000e+08,1.010521880777491277e-01
3.173000000000000000e+03,2.688000000000000000e+08,1.010529603393788278e-01
3.174000000000000000e+03,2.688000000000000000e+08,1.010537323576615742e-01
3.175000000000000000e+03,2.688000000000000000e+08,1.010545041327506471e-01
3.176000000000000000e+03,2.688000000000000000e+08,1.010552756647992295e-01
3.177000000000000000e+03,2.688000000000000000e+08,1.010560469539603240e-01
3.178000000000000000e+03,2.688000000000000000e+08,1.010568180003868360e-01
3.179000000000000000e+03,2.688000000000000000e+08,1.010575888042314768e-01
3.180000000000000000e+03,2.688000000000000000e+08,1.010583593656468465e-01
3.181000000000000000e+03,2.688000000000000000e+08,1.010591296847854204e-01
3.182000000000000000e+03,2.688000000000000000e+08,1.010598997617994516e-01
3.183000000000000000e+03,2.688000000000000000e+08,1.010606695968411378e-01
3.184000000000000000e+03,2.688000000000000000e+08,1.010614391900624826e-01
3.185000000000000000e+03,2.688000000000000000e+08,1.010622085416153504e-01
3.186000000000000000e+03,2.688000000000000000e+08,1.010629776516514811e-01
3.187000000000000000e+03,2.688000000000000000e+08,1.010637465203224755e-01
3.188000000000000000e+03,2.688000000000000000e+08,1.010645151477797682e-01
3.189000000000000000e+03,2.688000000000000000e+08,1.010652835341746547e-01
3.190000000000000000e+03,2.688000000000000000e+08,1.010660516796582781e-01
3.191000000000000000e+03,2.688000000000000000e+08,1.010668195843816980e-01
3.192000000000000000e+03,2.688000000000000000e+08,1.010675872484957660e-01
3.193000000000000000e+03,2.688000000000000000e+08,1.010683546721512227e-01
3.194000000000000000e+03,2.688000000000000000e+08,1.010691218554986420e-01
3.195000000000000000e+03,2.688000000000000000e+08,1.010698887986885147e-01
3.196000000000000000e+03,2.688000000000000000e+08,1.010706555018711095e-01
3.197000000000000000e+03,2.688000000000000000e+08,1.010714219651966256e-01
3.198000000000000000e+03,2.688000000000000000e+08,1.010721881888150681e-01
3.199000000000000000e+03,2.688000000000000000e+08,1.010729541728763309e-01
3.200000000000000000e+03,2.688000000000000000e+08,1.010737199175301693e-01
3.201000000000000000e+03,2.688000000000000000e+08,1.010744854229261719e-01
3.202000000000000000e+03,2.688000000000000000e+08,1.010752506892138303e-01
3.203000000000000000e+03,2.688000000000000000e+08,1.010760157165424417e-01
3.204000000000000000e+03,2.688000000000000000e+08,1.010767805050612200e-01
3.205000000000000000e+03,2.688000000000000000e+08,1.010775450549191989e-01
3.206000000000000000e+03,2.688000000000000000e+08,1.010783093662652732e-01
3.207000000000000000e+03,2.688000000000000000e+08,1.010790734392482404e-01
3.208000000000000000e+03,2.688000000000000000e+08,1.010798372740167039e-01
3.209000000000000000e+03,2.688000000000000000e+08,1.010806008707191561e-01
3.210000000000000000e+03,2.688000000000000000e+08,1.010813642295039505e-01
3.211000000000000000e+03,2.688000000000000000e+08,1.010821273505193157e-01
3.212000000000000000e+03,2.688000000000000000e+08,1.010828902339133140e-01
3.213000000000000000e+03,2.688000000000000000e+08,1.010836528798338546e-01
3.214000000000000000e+03,2.688000000000000000e+08,1.010844152884287778e-01
3.215000000000000000e+03,2.688000000000000000e+08,1.010851774598457292e-01
3.216000000000000000e+03,2.688000000000000000e+08,1.010859393942322160e-01
3.217000000000000000e+03,2.688000000000000000e+08,1.010867010917356201e-01
3.218000000000000000e+03,2.688000000000000000e+08,1.010874625525031989e-01
3.219000000000000000e+03,2.688000000000000000e+08,1.010882237766820846e-01
3.220000000000000000e+03,2.688000000000000000e+08,1.010889847644192291e-01
3.221000000000000000e+03,2.688000000000000000e+08,1.010897455158614316e-01
3.222000000000000000e+03,2.688000000000000000e+08,1.010905060311554637e-01
3.223000000000000000e+03,2.688000000000000000e+08,1.010912663104478193e-01
3.224000000000000000e+03,2.688000000000000000e+08,1.010920263538849923e-01
3.225000000000000000e+03,2.688000000000000000e+08,1.010927861616131851e-01
3.226000000000000000e+03,2.688000000000000000e+08,1.010935457337786419e-01
3.227000000000000000e+03,2.688000000000000000e+08,1.010943050705273155e-01
3.228000000000000000e+03,2.688000000000000000e+08,1.010950641720051169e-01
3.229000000000000000e+03,2.688000000000000000e+08,1.010958230383577766e-01
3.230000000000000000e+03,2.688000000000000000e+08,1.010965816697309283e-01
3.231000000000000000e+03,2.688000000000000000e+08,1.010973400662700250e-01
3.232000000000000000e+03,2.688000000000000000e+08,1.010980982281204227e-01
3.233000000000000000e+03,2.688000000000000000e+08,1.010988561554273107e-01
3.234000000000000000e+03,2.688000000000000000e+08,1.010996138483357815e-01
3.235000000000000000e+03,2.688000000000000000e+08,1.011003713069907606e-01
3.236000000000000000e+03,2.688000000000000000e+08,1.011011285315370489e-01
3.237000000000000000e+03,2.688000000000000000e+08,1.011018855221193086e-01
3.238000000000000000e+03,2.688000000000000000e+08,1.011026422788820905e-01
3.239000000000000000e+03,2.688000000000000000e+08,1.011033988019697655e-01
3.240000000000000000e+03,2.688000000000000000e+08,1.011041550915266346e-01
3.241000000000000000e+03,2.688000000000000000e+08,1.011049111476967910e-01
3.242000000000000000e+03,2.688000000000000000e+08,1.011056669706242722e-01
3.243000000000000000e+03,2.688000000000000000e+08,1.011064225604529354e-01
3.244000000000000000e+03,2.688000000000000000e+08,1.011071779173264990e-01
3.245000000000000000e+03,2.688000000000000000e+08,1.011079330413885702e-01
3.246000000000000000e+03,2.688000000000000000e+08,1.011086879327826316e-01
3.247000000000000000e+03,2.688000000000000000e+08,1.011094425916519712e-01
3.248000000000000000e+03,2.688000000000000000e+08,1.011101970181398496e-01
3.249000000000000000e+03,2.688000000000000000e+08,1.011109512123893051e-01
3.250000000000000000e+03,2.688000000000000000e+08,1.011117051745432788e-01
